"","Region","Market","Chart","Name","Unit","Year","Value"
"748","China","Digital Advertising","Ad Spending Growth Desktop & Mobile","Digital Advertising Desktop","percent","2024",-7.947
"749","China","Digital Advertising","Ad Spending Growth Desktop & Mobile","Digital Advertising Desktop","percent","2025",-8.902
"750","China","Digital Advertising","Ad Spending Growth Desktop & Mobile","Digital Advertising Desktop","percent","2026",-6.877
"751","China","Digital Advertising","Ad Spending Growth Desktop & Mobile","Digital Advertising Mobile","percent","2017",NA
"752","China","Digital Advertising","Ad Spending Growth Desktop & Mobile","Digital Advertising Mobile","percent","2018",11.739
"753","China","Digital Advertising","Ad Spending Growth Desktop & Mobile","Digital Advertising Mobile","percent","2019",9.197
"754","China","Digital Advertising","Ad Spending Growth Desktop & Mobile","Digital Advertising Mobile","percent","2020",5.399
"755","China","Digital Advertising","Ad Spending Growth Desktop & Mobile","Digital Advertising Mobile","percent","2021",4.009
"756","China","Digital Advertising","Ad Spending Growth Desktop & Mobile","Digital Advertising Mobile","percent","2022",3.379
"757","China","Digital Advertising","Ad Spending Growth Desktop & Mobile","Digital Advertising Mobile","percent","2023",3.237
"758","China","Digital Advertising","Ad Spending Growth Desktop & Mobile","Digital Advertising Mobile","percent","2024",2.699
"759","China","Digital Advertising","Ad Spending Growth Desktop & Mobile","Digital Advertising Mobile","percent","2025",2.71
"760","China","Digital Advertising","Ad Spending Growth Desktop & Mobile","Digital Advertising Mobile","percent","2026",1.857
"761","China","Digital Advertising","Ad Spending Share by Industry","Automotive","percent","2017",NA
"762","China","Digital Advertising","Ad Spending Share by Industry","Automotive","percent","2018",NA
"763","China","Digital Advertising","Ad Spending Share by Industry","Automotive","percent","2019",NA
"764","China","Digital Advertising","Ad Spending Share by Industry","Automotive","percent","2020",6.821
"765","China","Digital Advertising","Ad Spending Share by Industry","Automotive","percent","2021",NA
"766","China","Digital Advertising","Ad Spending Share by Industry","Automotive","percent","2022",NA
"767","China","Digital Advertising","Ad Spending Share by Industry","Automotive","percent","2023",NA
"768","China","Digital Advertising","Ad Spending Share by Industry","Automotive","percent","2024",NA
"769","China","Digital Advertising","Ad Spending Share by Industry","Automotive","percent","2025",NA
"770","China","Digital Advertising","Ad Spending Share by Industry","Automotive","percent","2026",NA
"771","China","Digital Advertising","Ad Spending Share by Industry","Electronics & Computers","percent","2017",NA
"772","China","Digital Advertising","Ad Spending Share by Industry","Electronics & Computers","percent","2018",NA
"773","China","Digital Advertising","Ad Spending Share by Industry","Electronics & Computers","percent","2019",NA
"774","China","Digital Advertising","Ad Spending Share by Industry","Electronics & Computers","percent","2020",2.454
"775","China","Digital Advertising","Ad Spending Share by Industry","Electronics & Computers","percent","2021",NA
"776","China","Digital Advertising","Ad Spending Share by Industry","Electronics & Computers","percent","2022",NA
"777","China","Digital Advertising","Ad Spending Share by Industry","Electronics & Computers","percent","2023",NA
"778","China","Digital Advertising","Ad Spending Share by Industry","Electronics & Computers","percent","2024",NA
"779","China","Digital Advertising","Ad Spending Share by Industry","Electronics & Computers","percent","2025",NA
"780","China","Digital Advertising","Ad Spending Share by Industry","Electronics & Computers","percent","2026",NA
"781","China","Digital Advertising","Ad Spending Share by Industry","Entertainment & Media","percent","2017",NA
"782","China","Digital Advertising","Ad Spending Share by Industry","Entertainment & Media","percent","2018",NA
"783","China","Digital Advertising","Ad Spending Share by Industry","Entertainment & Media","percent","2019",NA
"784","China","Digital Advertising","Ad Spending Share by Industry","Entertainment & Media","percent","2020",0.906
"785","China","Digital Advertising","Ad Spending Share by Industry","Entertainment & Media","percent","2021",NA
"786","China","Digital Advertising","Ad Spending Share by Industry","Entertainment & Media","percent","2022",NA
"787","China","Digital Advertising","Ad Spending Share by Industry","Entertainment & Media","percent","2023",NA
"788","China","Digital Advertising","Ad Spending Share by Industry","Entertainment & Media","percent","2024",NA
"789","China","Digital Advertising","Ad Spending Share by Industry","Entertainment & Media","percent","2025",NA
"790","China","Digital Advertising","Ad Spending Share by Industry","Entertainment & Media","percent","2026",NA
"791","China","Digital Advertising","Ad Spending Share by Industry","Financial Services","percent","2017",NA
"792","China","Digital Advertising","Ad Spending Share by Industry","Financial Services","percent","2018",NA
"793","China","Digital Advertising","Ad Spending Share by Industry","Financial Services","percent","2019",NA
"794","China","Digital Advertising","Ad Spending Share by Industry","Financial Services","percent","2020",7.467
"795","China","Digital Advertising","Ad Spending Share by Industry","Financial Services","percent","2021",NA
"796","China","Digital Advertising","Ad Spending Share by Industry","Financial Services","percent","2022",NA
"797","China","Digital Advertising","Ad Spending Share by Industry","Financial Services","percent","2023",NA
"798","China","Digital Advertising","Ad Spending Share by Industry","Financial Services","percent","2024",NA
"799","China","Digital Advertising","Ad Spending Share by Industry","Financial Services","percent","2025",NA
"800","China","Digital Advertising","Ad Spending Share by Industry","Financial Services","percent","2026",NA
"801","China","Digital Advertising","Ad Spending Share by Industry","FMCG","percent","2017",NA
"802","China","Digital Advertising","Ad Spending Share by Industry","FMCG","percent","2018",NA
"803","China","Digital Advertising","Ad Spending Share by Industry","FMCG","percent","2019",NA
"804","China","Digital Advertising","Ad Spending Share by Industry","FMCG","percent","2020",11.134
"805","China","Digital Advertising","Ad Spending Share by Industry","FMCG","percent","2021",NA
"806","China","Digital Advertising","Ad Spending Share by Industry","FMCG","percent","2022",NA
"807","China","Digital Advertising","Ad Spending Share by Industry","FMCG","percent","2023",NA
"808","China","Digital Advertising","Ad Spending Share by Industry","FMCG","percent","2024",NA
"809","China","Digital Advertising","Ad Spending Share by Industry","FMCG","percent","2025",NA
"810","China","Digital Advertising","Ad Spending Share by Industry","FMCG","percent","2026",NA
"811","China","Digital Advertising","Ad Spending Share by Industry","Pharma & Healthcare","percent","2017",NA
"812","China","Digital Advertising","Ad Spending Share by Industry","Pharma & Healthcare","percent","2018",NA
"813","China","Digital Advertising","Ad Spending Share by Industry","Pharma & Healthcare","percent","2019",NA
"814","China","Digital Advertising","Ad Spending Share by Industry","Pharma & Healthcare","percent","2020",3.447
"815","China","Digital Advertising","Ad Spending Share by Industry","Pharma & Healthcare","percent","2021",NA
"816","China","Digital Advertising","Ad Spending Share by Industry","Pharma & Healthcare","percent","2022",NA
"817","China","Digital Advertising","Ad Spending Share by Industry","Pharma & Healthcare","percent","2023",NA
