"","Region","Market","Chart","Name","Unit","Year","Value"
"702","United Kingdom","Digital Advertising","Ad Spending Growth Desktop & Mobile","Digital Advertising Desktop","percent","2018",-5.775
"703","United Kingdom","Digital Advertising","Ad Spending Growth Desktop & Mobile","Digital Advertising Desktop","percent","2019",-4.865
"704","United Kingdom","Digital Advertising","Ad Spending Growth Desktop & Mobile","Digital Advertising Desktop","percent","2020",-4.706
"705","United Kingdom","Digital Advertising","Ad Spending Growth Desktop & Mobile","Digital Advertising Desktop","percent","2021",-2.955
"706","United Kingdom","Digital Advertising","Ad Spending Growth Desktop & Mobile","Digital Advertising Desktop","percent","2022",-2.973
"707","United Kingdom","Digital Advertising","Ad Spending Growth Desktop & Mobile","Digital Advertising Desktop","percent","2023",-3.324
"708","United Kingdom","Digital Advertising","Ad Spending Growth Desktop & Mobile","Digital Advertising Desktop","percent","2024",-3.068
"709","United Kingdom","Digital Advertising","Ad Spending Growth Desktop & Mobile","Digital Advertising Desktop","percent","2025",-3.798
"710","United Kingdom","Digital Advertising","Ad Spending Growth Desktop & Mobile","Digital Advertising Desktop","percent","2026",-2.077
"711","United Kingdom","Digital Advertising","Ad Spending Growth Desktop & Mobile","Digital Advertising Mobile","percent","2017",NA
"712","United Kingdom","Digital Advertising","Ad Spending Growth Desktop & Mobile","Digital Advertising Mobile","percent","2018",9.774
"713","United Kingdom","Digital Advertising","Ad Spending Growth Desktop & Mobile","Digital Advertising Mobile","percent","2019",7.068
"714","United Kingdom","Digital Advertising","Ad Spending Growth Desktop & Mobile","Digital Advertising Mobile","percent","2020",6.075
"715","United Kingdom","Digital Advertising","Ad Spending Growth Desktop & Mobile","Digital Advertising Mobile","percent","2021",3.427
"716","United Kingdom","Digital Advertising","Ad Spending Growth Desktop & Mobile","Digital Advertising Mobile","percent","2022",3.235
"717","United Kingdom","Digital Advertising","Ad Spending Growth Desktop & Mobile","Digital Advertising Mobile","percent","2023",3.399
"718","United Kingdom","Digital Advertising","Ad Spending Growth Desktop & Mobile","Digital Advertising Mobile","percent","2024",2.934
"719","United Kingdom","Digital Advertising","Ad Spending Growth Desktop & Mobile","Digital Advertising Mobile","percent","2025",3.42
"720","United Kingdom","Digital Advertising","Ad Spending Growth Desktop & Mobile","Digital Advertising Mobile","percent","2026",1.74
"721","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Automotive","percent","2017",NA
"722","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Automotive","percent","2018",NA
"723","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Automotive","percent","2019",NA
"724","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Automotive","percent","2020",NA
"725","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Automotive","percent","2021",5.547
"726","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Automotive","percent","2022",NA
"727","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Automotive","percent","2023",NA
"728","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Automotive","percent","2024",NA
"729","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Automotive","percent","2025",NA
"730","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Automotive","percent","2026",NA
"731","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Electronics & Computers","percent","2017",NA
"732","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Electronics & Computers","percent","2018",NA
"733","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Electronics & Computers","percent","2019",NA
"734","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Electronics & Computers","percent","2020",NA
"735","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Electronics & Computers","percent","2021",1.59
"736","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Electronics & Computers","percent","2022",NA
"737","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Electronics & Computers","percent","2023",NA
"738","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Electronics & Computers","percent","2024",NA
"739","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Electronics & Computers","percent","2025",NA
"740","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Electronics & Computers","percent","2026",NA
"741","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Entertainment & Media","percent","2017",NA
"742","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Entertainment & Media","percent","2018",NA
"743","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Entertainment & Media","percent","2019",NA
"744","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Entertainment & Media","percent","2020",NA
"745","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Entertainment & Media","percent","2021",2.12
"746","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Entertainment & Media","percent","2022",NA
"747","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Entertainment & Media","percent","2023",NA
"748","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Entertainment & Media","percent","2024",NA
"749","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Entertainment & Media","percent","2025",NA
"750","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Entertainment & Media","percent","2026",NA
"751","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Financial Services","percent","2017",NA
"752","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Financial Services","percent","2018",NA
"753","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Financial Services","percent","2019",NA
"754","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Financial Services","percent","2020",NA
"755","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Financial Services","percent","2021",11.943
"756","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Financial Services","percent","2022",NA
"757","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Financial Services","percent","2023",NA
"758","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Financial Services","percent","2024",NA
"759","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Financial Services","percent","2025",NA
"760","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Financial Services","percent","2026",NA
"761","United Kingdom","Digital Advertising","Ad Spending Share by Industry","FMCG","percent","2017",NA
"762","United Kingdom","Digital Advertising","Ad Spending Share by Industry","FMCG","percent","2018",NA
"763","United Kingdom","Digital Advertising","Ad Spending Share by Industry","FMCG","percent","2019",NA
"764","United Kingdom","Digital Advertising","Ad Spending Share by Industry","FMCG","percent","2020",NA
"765","United Kingdom","Digital Advertising","Ad Spending Share by Industry","FMCG","percent","2021",6.429
"766","United Kingdom","Digital Advertising","Ad Spending Share by Industry","FMCG","percent","2022",NA
"767","United Kingdom","Digital Advertising","Ad Spending Share by Industry","FMCG","percent","2023",NA
"768","United Kingdom","Digital Advertising","Ad Spending Share by Industry","FMCG","percent","2024",NA
"769","United Kingdom","Digital Advertising","Ad Spending Share by Industry","FMCG","percent","2025",NA
"770","United Kingdom","Digital Advertising","Ad Spending Share by Industry","FMCG","percent","2026",NA
"771","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Pharma & Healthcare","percent","2017",NA
"772","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Pharma & Healthcare","percent","2018",NA
"773","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Pharma & Healthcare","percent","2019",NA
"774","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Pharma & Healthcare","percent","2020",NA
"775","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Pharma & Healthcare","percent","2021",2.433
"776","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Pharma & Healthcare","percent","2022",NA
"777","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Pharma & Healthcare","percent","2023",NA
"778","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Pharma & Healthcare","percent","2024",NA
"779","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Pharma & Healthcare","percent","2025",NA
"780","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Pharma & Healthcare","percent","2026",NA
"781","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Retail","percent","2017",NA
"782","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Retail","percent","2018",NA
"783","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Retail","percent","2019",NA
"784","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Retail","percent","2020",NA
"785","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Retail","percent","2021",19.383
"786","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Retail","percent","2022",NA
"787","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Retail","percent","2023",NA
"788","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Retail","percent","2024",NA
"789","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Retail","percent","2025",NA
"790","United Kingdom","Digital Advertising","Ad Spending Share by Industry","Retail","percent","2026",NA
